case_id,seed,n,r_size,r_prime_size,deleted_count,expected_repair,oracle,singleton,fd_hash,bcnf,all_match,code_version
1424,42,18,18,12,6,False,False,False,False,False,True,68869e6
1425,42,19,19,13,6,False,False,False,False,False,True,68869e6
1426,42,21,21,14,7,False,False,False,False,False,True,68869e6
1427,42,22,22,15,7,False,False,False,False,False,True,68869e6
1428,42,15,15,10,5,False,False,False,False,False,True,68869e6
1429,42,16,16,11,5,False,False,False,False,False,True,68869e6
1430,42,18,18,12,6,False,False,False,False,False,True,68869e6
1431,42,19,19,13,6,False,False,False,False,False,True,68869e6
1432,42,21,21,14,7,False,False,False,False,False,True,68869e6
1433,42,22,22,15,7,False,False,False,False,False,True,68869e6
1434,42,15,15,10,5,False,False,False,False,False,True,68869e6
1435,42,16,16,11,5,False,False,False,False,False,True,68869e6
1436,42,18,18,12,6,False,False,False,False,False,True,68869e6
1437,42,19,19,13,6,False,False,False,False,False,True,68869e6
1438,42,21,21,14,7,False,False,False,False,False,True,68869e6
1439,42,22,22,15,7,False,False,False,False,False,True,68869e6
1440,42,15,15,10,5,False,False,False,False,False,True,68869e6
1441,42,16,16,11,5,False,False,False,False,False,True,68869e6
1442,42,18,18,12,6,False,False,False,False,False,True,68869e6
1443,42,19,19,13,6,False,False,False,False,False,True,68869e6
1444,42,21,21,14,7,False,False,False,False,False,True,68869e6
1445,42,22,22,15,7,False,False,False,False,False,True,68869e6
1446,42,15,15,10,5,False,False,False,False,False,True,68869e6
1447,42,16,16,11,5,False,False,False,False,False,True,68869e6
1448,42,18,18,12,6,False,False,False,False,False,True,68869e6
1449,42,19,19,13,6,False,False,False,False,False,True,68869e6
1450,42,21,21,14,7,False,False,False,False,False,True,68869e6
1451,42,22,22,15,7,False,False,False,False,False,True,68869e6
1452,42,15,15,10,5,False,False,False,False,False,True,68869e6
1453,42,16,16,11,5,False,False,False,False,False,True,68869e6
1454,42,18,18,12,6,False,False,False,False,False,True,68869e6
1455,42,19,19,13,6,False,False,False,False,False,True,68869e6
1456,42,21,21,14,7,False,False,False,False,False,True,68869e6
1457,42,22,22,15,7,False,False,False,False,False,True,68869e6
1458,42,15,15,10,5,False,False,False,False,False,True,68869e6
1459,42,16,16,11,5,False,False,False,False,False,True,68869e6
1460,42,18,18,12,6,False,False,False,False,False,True,68869e6
1461,42,19,19,13,6,False,False,False,False,False,True,68869e6
1462,42,21,21,14,7,False,False,False,False,False,True,68869e6
1463,42,22,22,15,7,False,False,False,False,False,True,68869e6
1464,42,15,15,10,5,False,False,False,False,False,True,68869e6
1465,42,16,16,11,5,False,False,False,False,False,True,68869e6
1466,42,18,18,12,6,False,False,False,False,False,True,68869e6
1467,42,19,19,13,6,False,False,False,False,False,True,68869e6
1468,42,21,21,14,7,False,False,False,False,False,True,68869e6
1469,42,22,22,15,7,False,False,False,False,False,True,68869e6
1470,42,15,15,10,5,False,False,False,False,False,True,68869e6
1471,42,16,16,11,5,False,False,False,False,False,True,68869e6
1472,42,18,18,12,6,False,False,False,False,False,True,68869e6
1473,42,19,19,13,6,False,False,False,False,False,True,68869e6
1474,42,21,21,14,7,False,False,False,False,False,True,68869e6
1475,42,22,22,15,7,False,False,False,False,False,True,68869e6
1476,42,15,15,10,5,False,False,False,False,False,True,68869e6
1477,42,16,16,11,5,False,False,False,False,False,True,68869e6
1478,42,18,18,12,6,False,False,False,False,False,True,68869e6
1479,42,19,19,13,6,False,False,False,False,False,True,68869e6
1480,42,21,21,14,7,False,False,False,False,False,True,68869e6
1481,42,22,22,15,7,False,False,False,False,False,True,68869e6
1482,42,15,15,10,5,False,False,False,False,False,True,68869e6
1483,42,16,16,11,5,False,False,False,False,False,True,68869e6
1484,42,18,18,12,6,False,False,False,False,False,True,68869e6
1485,42,19,19,13,6,False,False,False,False,False,True,68869e6
1486,42,21,21,14,7,False,False,False,False,False,True,68869e6
1487,42,22,22,15,7,False,False,False,False,False,True,68869e6
1488,42,15,15,10,5,False,False,False,False,False,True,68869e6
1489,42,16,16,11,5,False,False,False,False,False,True,68869e6
1490,42,18,18,12,6,False,False,False,False,False,True,68869e6
1491,42,19,19,13,6,False,False,False,False,False,True,68869e6
1492,42,21,21,14,7,False,False,False,False,False,True,68869e6
1493,42,22,22,15,7,False,False,False,False,False,True,68869e6
1494,42,15,15,10,5,False,False,False,False,False,True,68869e6
1495,42,16,16,11,5,False,False,False,False,False,True,68869e6
1496,42,18,18,12,6,False,False,False,False,False,True,68869e6
1497,42,19,19,13,6,False,False,False,False,False,True,68869e6
1498,42,21,21,14,7,False,False,False,False,False,True,68869e6
1499,42,22,22,15,7,False,False,False,False,False,True,68869e6
1500,42,15,15,10,5,False,False,False,False,False,True,68869e6
1501,42,16,16,11,5,False,False,False,False,False,True,68869e6
1502,42,18,18,12,6,False,False,False,False,False,True,68869e6
1503,42,19,19,13,6,False,False,False,False,False,True,68869e6
1504,42,21,21,14,7,False,False,False,False,False,True,68869e6
1505,42,22,22,15,7,False,False,False,False,False,True,68869e6
1506,42,15,15,10,5,False,False,False,False,False,True,68869e6
1507,42,16,16,11,5,False,False,False,False,False,True,68869e6
1508,42,18,18,12,6,False,False,False,False,False,True,68869e6
1509,42,19,19,13,6,False,False,False,False,False,True,68869e6
1510,42,21,21,14,7,False,False,False,False,False,True,68869e6
1511,42,22,22,15,7,False,False,False,False,False,True,68869e6
1512,42,15,15,10,5,False,False,False,False,False,True,68869e6
1513,42,16,16,11,5,False,False,False,False,False,True,68869e6
1514,42,18,18,12,6,False,False,False,False,False,True,68869e6
1515,42,19,19,13,6,False,False,False,False,False,True,68869e6
1516,42,21,21,14,7,False,False,False,False,False,True,68869e6
1517,42,22,22,15,7,False,False,False,False,False,True,68869e6
1518,42,15,15,10,5,False,False,False,False,False,True,68869e6
1519,42,16,16,11,5,False,False,False,False,False,True,68869e6
1520,42,18,18,12,6,False,False,False,False,False,True,68869e6
1521,42,19,19,13,6,False,False,False,False,False,True,68869e6
1522,42,21,21,14,7,False,False,False,False,False,True,68869e6
1523,42,22,22,15,7,False,False,False,False,False,True,68869e6
1524,42,15,15,10,5,False,False,False,False,False,True,68869e6
1525,42,16,16,11,5,False,False,False,False,False,True,68869e6
1526,42,18,18,12,6,False,False,False,False,False,True,68869e6
1527,42,19,19,13,6,False,False,False,False,False,True,68869e6
1528,42,21,21,14,7,False,False,False,False,False,True,68869e6
1529,42,22,22,15,7,False,False,False,False,False,True,68869e6
1530,42,15,15,10,5,False,False,False,False,False,True,68869e6
1531,42,16,16,11,5,False,False,False,False,False,True,68869e6
1532,42,18,18,12,6,False,False,False,False,False,True,68869e6
1533,42,19,19,13,6,False,False,False,False,False,True,68869e6
1534,42,21,21,14,7,False,False,False,False,False,True,68869e6
1535,42,22,22,15,7,False,False,False,False,False,True,68869e6
1536,42,15,15,10,5,False,False,False,False,False,True,68869e6
1537,42,16,16,11,5,False,False,False,False,False,True,68869e6
1538,42,18,18,12,6,False,False,False,False,False,True,68869e6
1539,42,19,19,13,6,False,False,False,False,False,True,68869e6
1540,42,21,21,14,7,False,False,False,False,False,True,68869e6
1541,42,22,22,15,7,False,False,False,False,False,True,68869e6
1542,42,15,15,10,5,False,False,False,False,False,True,68869e6
1543,42,16,16,11,5,False,False,False,False,False,True,68869e6
1544,42,18,18,12,6,False,False,False,False,False,True,68869e6
1545,42,19,19,13,6,False,False,False,False,False,True,68869e6
1546,42,21,21,14,7,False,False,False,False,False,True,68869e6
1547,42,22,22,15,7,False,False,False,False,False,True,68869e6
1548,42,15,15,10,5,False,False,False,False,False,True,68869e6
1549,42,16,16,11,5,False,False,False,False,False,True,68869e6
1550,42,18,18,12,6,False,False,False,False,False,True,68869e6
1551,42,19,19,13,6,False,False,False,False,False,True,68869e6
1552,42,21,21,14,7,False,False,False,False,False,True,68869e6
1553,42,22,22,15,7,False,False,False,False,False,True,68869e6
1554,42,15,15,10,5,False,False,False,False,False,True,68869e6
1555,42,16,16,11,5,False,False,False,False,False,True,68869e6
1556,42,18,18,12,6,False,False,False,False,False,True,68869e6
1557,42,19,19,13,6,False,False,False,False,False,True,68869e6
1558,42,21,21,14,7,False,False,False,False,False,True,68869e6
1559,42,22,22,15,7,False,False,False,False,False,True,68869e6
1560,42,15,15,10,5,False,False,False,False,False,True,68869e6
1561,42,16,16,11,5,False,False,False,False,False,True,68869e6
1562,42,18,18,12,6,False,False,False,False,False,True,68869e6
1563,42,19,19,13,6,False,False,False,False,False,True,68869e6
1564,42,21,21,14,7,False,False,False,False,False,True,68869e6
1565,42,22,22,15,7,False,False,False,False,False,True,68869e6
1566,42,15,15,10,5,False,False,False,False,False,True,68869e6
1567,42,16,16,11,5,False,False,False,False,False,True,68869e6
1568,42,18,18,12,6,False,False,False,False,False,True,68869e6
1569,42,19,19,13,6,False,False,False,False,False,True,68869e6
1570,42,21,21,14,7,False,False,False,False,False,True,68869e6
1571,42,22,22,15,7,False,False,False,False,False,True,68869e6
1572,42,15,15,10,5,False,False,False,False,False,True,68869e6
1573,42,16,16,11,5,False,False,False,False,False,True,68869e6
1574,42,18,18,12,6,False,False,False,False,False,True,68869e6
1575,42,19,19,13,6,False,False,False,False,False,True,68869e6
1576,42,21,21,14,7,False,False,False,False,False,True,68869e6
1577,42,22,22,15,7,False,False,False,False,False,True,68869e6
1578,42,15,15,10,5,False,False,False,False,False,True,68869e6
1579,42,16,16,11,5,False,False,False,False,False,True,68869e6
1580,42,18,18,12,6,False,False,False,False,False,True,68869e6
1581,42,19,19,13,6,False,False,False,False,False,True,68869e6
1582,42,21,21,14,7,False,False,False,False,False,True,68869e6
1583,42,22,22,15,7,False,False,False,False,False,True,68869e6
1584,42,15,15,10,5,False,False,False,False,False,True,68869e6
1585,42,16,16,11,5,False,False,False,False,False,True,68869e6
1586,42,18,18,12,6,False,False,False,False,False,True,68869e6
1587,42,19,19,13,6,False,False,False,False,False,True,68869e6
1588,42,21,21,14,7,False,False,False,False,False,True,68869e6
1589,42,22,22,15,7,False,False,False,False,False,True,68869e6
1590,42,15,15,10,5,False,False,False,False,False,True,68869e6
1591,42,16,16,11,5,False,False,False,False,False,True,68869e6
1592,42,18,18,12,6,False,False,False,False,False,True,68869e6
1593,42,19,19,13,6,False,False,False,False,False,True,68869e6
1594,42,21,21,14,7,False,False,False,False,False,True,68869e6
1595,42,22,22,15,7,False,False,False,False,False,True,68869e6
1596,42,15,15,10,5,False,False,False,False,False,True,68869e6
1597,42,16,16,11,5,False,False,False,False,False,True,68869e6
1598,42,18,18,12,6,False,False,False,False,False,True,68869e6
1599,42,19,19,13,6,False,False,False,False,False,True,68869e6
1600,42,21,21,14,7,False,False,False,False,False,True,68869e6
1601,42,22,22,15,7,False,False,False,False,False,True,68869e6
1602,42,15,15,10,5,False,False,False,False,False,True,68869e6
1603,42,16,16,11,5,False,False,False,False,False,True,68869e6
1604,42,18,18,12,6,False,False,False,False,False,True,68869e6
1605,42,19,19,13,6,False,False,False,False,False,True,68869e6
1606,42,21,21,14,7,False,False,False,False,False,True,68869e6
1607,42,22,22,15,7,False,False,False,False,False,True,68869e6
1608,42,15,15,10,5,False,False,False,False,False,True,68869e6
1609,42,16,16,11,5,False,False,False,False,False,True,68869e6
1610,42,18,18,12,6,False,False,False,False,False,True,68869e6
1611,42,19,19,13,6,False,False,False,False,False,True,68869e6
1612,42,21,21,14,7,False,False,False,False,False,True,68869e6
1613,42,22,22,15,7,False,False,False,False,False,True,68869e6
1614,42,15,15,10,5,False,False,False,False,False,True,68869e6
1615,42,16,16,11,5,False,False,False,False,False,True,68869e6
1616,42,18,18,12,6,False,False,False,False,False,True,68869e6
1617,42,19,19,13,6,False,False,False,False,False,True,68869e6
1618,42,21,21,14,7,False,False,False,False,False,True,68869e6
1619,42,22,22,15,7,False,False,False,False,False,True,68869e6
1620,42,15,15,10,5,False,False,False,False,False,True,68869e6
1621,42,16,16,11,5,False,False,False,False,False,True,68869e6
1622,42,18,18,12,6,False,False,False,False,False,True,68869e6
1623,42,19,19,13,6,False,False,False,False,False,True,68869e6
1624,42,21,21,14,7,False,False,False,False,False,True,68869e6
1625,42,22,22,15,7,False,False,False,False,False,True,68869e6
1626,42,15,15,10,5,False,False,False,False,False,True,68869e6
1627,42,16,16,11,5,False,False,False,False,False,True,68869e6
1628,42,18,18,12,6,False,False,False,False,False,True,68869e6
1629,42,19,19,13,6,False,False,False,False,False,True,68869e6
1630,42,21,21,14,7,False,False,False,False,False,True,68869e6
1631,42,22,22,15,7,False,False,False,False,False,True,68869e6
1632,42,15,15,10,5,False,False,False,False,False,True,68869e6
1633,42,16,16,11,5,False,False,False,False,False,True,68869e6
1634,42,18,18,12,6,False,False,False,False,False,True,68869e6
1635,42,19,19,13,6,False,False,False,False,False,True,68869e6
1636,42,21,21,14,7,False,False,False,False,False,True,68869e6
1637,42,22,22,15,7,False,False,False,False,False,True,68869e6
1638,42,15,15,10,5,False,False,False,False,False,True,68869e6
1639,42,16,16,11,5,False,False,False,False,False,True,68869e6
1640,42,18,18,12,6,False,False,False,False,False,True,68869e6
1641,42,19,19,13,6,False,False,False,False,False,True,68869e6
1642,42,21,21,14,7,False,False,False,False,False,True,68869e6
1643,42,22,22,15,7,False,False,False,False,False,True,68869e6
1644,42,15,15,10,5,False,False,False,False,False,True,68869e6
1645,42,16,16,11,5,False,False,False,False,False,True,68869e6
1646,42,18,18,12,6,False,False,False,False,False,True,68869e6
1647,42,19,19,13,6,False,False,False,False,False,True,68869e6
1648,42,21,21,14,7,False,False,False,False,False,True,68869e6
1649,42,22,22,15,7,False,False,False,False,False,True,68869e6
1650,42,15,15,10,5,False,False,False,False,False,True,68869e6
1651,42,16,16,11,5,False,False,False,False,False,True,68869e6
1652,42,18,18,12,6,False,False,False,False,False,True,68869e6
1653,42,19,19,13,6,False,False,False,False,False,True,68869e6
1654,42,21,21,14,7,False,False,False,False,False,True,68869e6
1655,42,22,22,15,7,False,False,False,False,False,True,68869e6
1656,42,15,15,10,5,False,False,False,False,False,True,68869e6
1657,42,16,16,11,5,False,False,False,False,False,True,68869e6
1658,42,18,18,12,6,False,False,False,False,False,True,68869e6
1659,42,19,19,13,6,False,False,False,False,False,True,68869e6
1660,42,21,21,14,7,False,False,False,False,False,True,68869e6
1661,42,22,22,15,7,False,False,False,False,False,True,68869e6
1662,42,15,15,10,5,False,False,False,False,False,True,68869e6
1663,42,16,16,11,5,False,False,False,False,False,True,68869e6
1664,42,18,18,12,6,False,False,False,False,False,True,68869e6
1665,42,19,19,13,6,False,False,False,False,False,True,68869e6
1666,42,21,21,14,7,False,False,False,False,False,True,68869e6
1667,42,22,22,15,7,False,False,False,False,False,True,68869e6
1668,42,15,15,10,5,False,False,False,False,False,True,68869e6
1669,42,16,16,11,5,False,False,False,False,False,True,68869e6
1670,42,18,18,12,6,False,False,False,False,False,True,68869e6
1671,42,19,19,13,6,False,False,False,False,False,True,68869e6
1672,42,21,21,14,7,False,False,False,False,False,True,68869e6
1673,42,22,22,15,7,False,False,False,False,False,True,68869e6
1674,42,15,15,10,5,False,False,False,False,False,True,68869e6
1675,42,16,16,11,5,False,False,False,False,False,True,68869e6
1676,42,18,18,12,6,False,False,False,False,False,True,68869e6
1677,42,19,19,13,6,False,False,False,False,False,True,68869e6
1678,42,21,21,14,7,False,False,False,False,False,True,68869e6
1679,42,22,22,15,7,False,False,False,False,False,True,68869e6
1680,42,15,15,10,5,False,False,False,False,False,True,68869e6
1681,42,16,16,11,5,False,False,False,False,False,True,68869e6
1682,42,18,18,12,6,False,False,False,False,False,True,68869e6
1683,42,19,19,13,6,False,False,False,False,False,True,68869e6
1684,42,21,21,14,7,False,False,False,False,False,True,68869e6
1685,42,22,22,15,7,False,False,False,False,False,True,68869e6
1686,42,15,15,10,5,False,False,False,False,False,True,68869e6
1687,42,16,16,11,5,False,False,False,False,False,True,68869e6
1688,42,18,18,12,6,False,False,False,False,False,True,68869e6
1689,42,19,19,13,6,False,False,False,False,False,True,68869e6
1690,42,21,21,14,7,False,False,False,False,False,True,68869e6
1691,42,22,22,15,7,False,False,False,False,False,True,68869e6
1692,42,15,15,10,5,False,False,False,False,False,True,68869e6
1693,42,16,16,11,5,False,False,False,False,False,True,68869e6
1694,42,18,18,12,6,False,False,False,False,False,True,68869e6
1695,42,19,19,13,6,False,False,False,False,False,True,68869e6
1696,42,21,21,14,7,False,False,False,False,False,True,68869e6
1697,42,22,22,15,7,False,False,False,False,False,True,68869e6
1698,42,15,15,10,5,False,False,False,False,False,True,68869e6
1699,42,16,16,11,5,False,False,False,False,False,True,68869e6
1700,42,18,18,12,6,False,False,False,False,False,True,68869e6
1701,42,19,19,13,6,False,False,False,False,False,True,68869e6
1702,42,21,21,14,7,False,False,False,False,False,True,68869e6
1703,42,22,22,15,7,False,False,False,False,False,True,68869e6
1704,42,15,15,10,5,False,False,False,False,False,True,68869e6
1705,42,16,16,11,5,False,False,False,False,False,True,68869e6
1706,42,18,18,12,6,False,False,False,False,False,True,68869e6
1707,42,19,19,13,6,False,False,False,False,False,True,68869e6
1708,42,21,21,14,7,False,False,False,False,False,True,68869e6
1709,42,22,22,15,7,False,False,False,False,False,True,68869e6
1710,42,15,15,10,5,False,False,False,False,False,True,68869e6
1711,42,16,16,11,5,False,False,False,False,False,True,68869e6
1712,42,18,18,12,6,False,False,False,False,False,True,68869e6
1713,42,19,19,13,6,False,False,False,False,False,True,68869e6
1714,42,21,21,14,7,False,False,False,False,False,True,68869e6
1715,42,22,22,15,7,False,False,False,False,False,True,68869e6
1716,42,15,15,10,5,False,False,False,False,False,True,68869e6
1717,42,16,16,11,5,False,False,False,False,False,True,68869e6
1718,42,18,18,12,6,False,False,False,False,False,True,68869e6
1719,42,19,19,13,6,False,False,False,False,False,True,68869e6
1720,42,21,21,14,7,False,False,False,False,False,True,68869e6
1721,42,22,22,15,7,False,False,False,False,False,True,68869e6
1722,42,15,15,10,5,False,False,False,False,False,True,68869e6
1723,42,16,16,11,5,False,False,False,False,False,True,68869e6
1724,42,18,18,12,6,False,False,False,False,False,True,68869e6
1725,42,19,19,13,6,False,False,False,False,False,True,68869e6
1726,42,21,21,14,7,False,False,False,False,False,True,68869e6
1727,42,22,22,15,7,False,False,False,False,False,True,68869e6
1728,42,15,15,10,5,False,False,False,False,False,True,68869e6
1729,42,16,16,11,5,False,False,False,False,False,True,68869e6
1730,42,18,18,12,6,False,False,False,False,False,True,68869e6
1731,42,19,19,13,6,False,False,False,False,False,True,68869e6
1732,42,21,21,14,7,False,False,False,False,False,True,68869e6
1733,42,22,22,15,7,False,False,False,False,False,True,68869e6
1734,42,15,15,10,5,False,False,False,False,False,True,68869e6
1735,42,16,16,11,5,False,False,False,False,False,True,68869e6
1736,42,18,18,12,6,False,False,False,False,False,True,68869e6
1737,42,19,19,13,6,False,False,False,False,False,True,68869e6
1738,42,21,21,14,7,False,False,False,False,False,True,68869e6
1739,42,22,22,15,7,False,False,False,False,False,True,68869e6
1740,42,15,15,10,5,False,False,False,False,False,True,68869e6
1741,42,16,16,11,5,False,False,False,False,False,True,68869e6
1742,42,18,18,12,6,False,False,False,False,False,True,68869e6
1743,42,19,19,13,6,False,False,False,False,False,True,68869e6
1744,42,21,21,14,7,False,False,False,False,False,True,68869e6
1745,42,22,22,15,7,False,False,False,False,False,True,68869e6
1746,42,15,15,10,5,False,False,False,False,False,True,68869e6
1747,42,16,16,11,5,False,False,False,False,False,True,68869e6
1748,42,18,18,12,6,False,False,False,False,False,True,68869e6
1749,42,19,19,13,6,False,False,False,False,False,True,68869e6
1750,42,21,21,14,7,False,False,False,False,False,True,68869e6
1751,42,22,22,15,7,False,False,False,False,False,True,68869e6
1752,42,15,15,10,5,False,False,False,False,False,True,68869e6
1753,42,16,16,11,5,False,False,False,False,False,True,68869e6
1754,42,18,18,12,6,False,False,False,False,False,True,68869e6
1755,42,19,19,13,6,False,False,False,False,False,True,68869e6
1756,42,21,21,14,7,False,False,False,False,False,True,68869e6
1757,42,22,22,15,7,False,False,False,False,False,True,68869e6
1758,42,15,15,10,5,False,False,False,False,False,True,68869e6
1759,42,16,16,11,5,False,False,False,False,False,True,68869e6
1760,42,18,18,12,6,False,False,False,False,False,True,68869e6
1761,42,19,19,13,6,False,False,False,False,False,True,68869e6
1762,42,21,21,14,7,False,False,False,False,False,True,68869e6
1763,42,22,22,15,7,False,False,False,False,False,True,68869e6
1764,42,15,15,10,5,False,False,False,False,False,True,68869e6
1765,42,16,16,11,5,False,False,False,False,False,True,68869e6
1766,42,18,18,12,6,False,False,False,False,False,True,68869e6
1767,42,19,19,13,6,False,False,False,False,False,True,68869e6
1768,42,21,21,14,7,False,False,False,False,False,True,68869e6
1769,42,22,22,15,7,False,False,False,False,False,True,68869e6
1770,42,15,15,10,5,False,False,False,False,False,True,68869e6
1771,42,16,16,11,5,False,False,False,False,False,True,68869e6
1772,42,18,18,12,6,False,False,False,False,False,True,68869e6
1773,42,19,19,13,6,False,False,False,False,False,True,68869e6
1774,42,21,21,14,7,False,False,False,False,False,True,68869e6
1775,42,22,22,15,7,False,False,False,False,False,True,68869e6
1776,42,15,15,10,5,False,False,False,False,False,True,68869e6
1777,42,16,16,11,5,False,False,False,False,False,True,68869e6
1778,42,18,18,12,6,False,False,False,False,False,True,68869e6
1779,42,19,19,13,6,False,False,False,False,False,True,68869e6
1780,42,21,21,14,7,False,False,False,False,False,True,68869e6
1781,42,22,22,15,7,False,False,False,False,False,True,68869e6
1782,42,15,15,10,5,False,False,False,False,False,True,68869e6
1783,42,16,16,11,5,False,False,False,False,False,True,68869e6
1784,42,18,18,12,6,False,False,False,False,False,True,68869e6
1785,42,19,19,13,6,False,False,False,False,False,True,68869e6
1786,42,21,21,14,7,False,False,False,False,False,True,68869e6
1787,42,22,22,15,7,False,False,False,False,False,True,68869e6
1788,42,15,15,10,5,False,False,False,False,False,True,68869e6
1789,42,16,16,11,5,False,False,False,False,False,True,68869e6
1790,42,18,18,12,6,False,False,False,False,False,True,68869e6
1791,42,19,19,13,6,False,False,False,False,False,True,68869e6
1792,42,21,21,14,7,False,False,False,False,False,True,68869e6
1793,42,22,22,15,7,False,False,False,False,False,True,68869e6
1794,42,15,15,10,5,False,False,False,False,False,True,68869e6
1795,42,16,16,11,5,False,False,False,False,False,True,68869e6
1796,42,18,18,12,6,False,False,False,False,False,True,68869e6
1797,42,19,19,13,6,False,False,False,False,False,True,68869e6
1798,42,21,21,14,7,False,False,False,False,False,True,68869e6
1799,42,22,22,15,7,False,False,False,False,False,True,68869e6
1800,42,15,15,10,5,False,False,False,False,False,True,68869e6
1801,42,16,16,11,5,False,False,False,False,False,True,68869e6
1802,42,18,18,12,6,False,False,False,False,False,True,68869e6
1803,42,19,19,13,6,False,False,False,False,False,True,68869e6
1804,42,21,21,14,7,False,False,False,False,False,True,68869e6
1805,42,22,22,15,7,False,False,False,False,False,True,68869e6
1806,42,15,15,10,5,False,False,False,False,False,True,68869e6
1807,42,16,16,11,5,False,False,False,False,False,True,68869e6
1808,42,18,18,12,6,False,False,False,False,False,True,68869e6
1809,42,19,19,13,6,False,False,False,False,False,True,68869e6
1810,42,21,21,14,7,False,False,False,False,False,True,68869e6
1811,42,22,22,15,7,False,False,False,False,False,True,68869e6
1812,42,15,15,10,5,False,False,False,False,False,True,68869e6
1813,42,16,16,11,5,False,False,False,False,False,True,68869e6
1814,42,18,18,12,6,False,False,False,False,False,True,68869e6
1815,42,19,19,13,6,False,False,False,False,False,True,68869e6
1816,42,21,21,14,7,False,False,False,False,False,True,68869e6
1817,42,22,22,15,7,False,False,False,False,False,True,68869e6
1818,42,15,15,10,5,False,False,False,False,False,True,68869e6
1819,42,16,16,11,5,False,False,False,False,False,True,68869e6
1820,42,18,18,12,6,False,False,False,False,False,True,68869e6
1821,42,19,19,13,6,False,False,False,False,False,True,68869e6
1822,42,21,21,14,7,False,False,False,False,False,True,68869e6
1823,42,22,22,15,7,False,False,False,False,False,True,68869e6
1824,42,15,15,10,5,False,False,False,False,False,True,68869e6
1825,42,16,16,11,5,False,False,False,False,False,True,68869e6
1826,42,18,18,12,6,False,False,False,False,False,True,68869e6
1827,42,19,19,13,6,False,False,False,False,False,True,68869e6
1828,42,21,21,14,7,False,False,False,False,False,True,68869e6
1829,42,22,22,15,7,False,False,False,False,False,True,68869e6
1830,42,15,15,10,5,False,False,False,False,False,True,68869e6
1831,42,16,16,11,5,False,False,False,False,False,True,68869e6
1832,42,18,18,12,6,False,False,False,False,False,True,68869e6
1833,42,19,19,13,6,False,False,False,False,False,True,68869e6
1834,42,21,21,14,7,False,False,False,False,False,True,68869e6
1835,42,22,22,15,7,False,False,False,False,False,True,68869e6
1836,42,15,15,10,5,False,False,False,False,False,True,68869e6
1837,42,16,16,11,5,False,False,False,False,False,True,68869e6
1838,42,18,18,12,6,False,False,False,False,False,True,68869e6
1839,42,19,19,13,6,False,False,False,False,False,True,68869e6
1840,42,21,21,14,7,False,False,False,False,False,True,68869e6
1841,42,22,22,15,7,False,False,False,False,False,True,68869e6
1842,42,15,15,10,5,False,False,False,False,False,True,68869e6
1843,42,16,16,11,5,False,False,False,False,False,True,68869e6
1844,42,18,18,12,6,False,False,False,False,False,True,68869e6
1845,42,19,19,13,6,False,False,False,False,False,True,68869e6
1846,42,21,21,14,7,False,False,False,False,False,True,68869e6
1847,42,22,22,15,7,False,False,False,False,False,True,68869e6
1848,42,15,15,10,5,False,False,False,False,False,True,68869e6
1849,42,16,16,11,5,False,False,False,False,False,True,68869e6
1850,42,18,18,12,6,False,False,False,False,False,True,68869e6
1851,42,19,19,13,6,False,False,False,False,False,True,68869e6
1852,42,21,21,14,7,False,False,False,False,False,True,68869e6
1853,42,22,22,15,7,False,False,False,False,False,True,68869e6
1854,42,15,15,10,5,False,False,False,False,False,True,68869e6
1855,42,16,16,11,5,False,False,False,False,False,True,68869e6
1856,42,18,18,12,6,False,False,False,False,False,True,68869e6
1857,42,19,19,13,6,False,False,False,False,False,True,68869e6
1858,42,21,21,14,7,False,False,False,False,False,True,68869e6
1859,42,22,22,15,7,False,False,False,False,False,True,68869e6
1860,42,15,15,10,5,False,False,False,False,False,True,68869e6
1861,42,16,16,11,5,False,False,False,False,False,True,68869e6
1862,42,18,18,12,6,False,False,False,False,False,True,68869e6
1863,42,19,19,13,6,False,False,False,False,False,True,68869e6
1864,42,21,21,14,7,False,False,False,False,False,True,68869e6
1865,42,22,22,15,7,False,False,False,False,False,True,68869e6
1866,42,15,15,10,5,False,False,False,False,False,True,68869e6
1867,42,16,16,11,5,False,False,False,False,False,True,68869e6
1868,42,18,18,12,6,False,False,False,False,False,True,68869e6
1869,42,19,19,13,6,False,False,False,False,False,True,68869e6
1870,42,21,21,14,7,False,False,False,False,False,True,68869e6
1871,42,22,22,15,7,False,False,False,False,False,True,68869e6
1872,42,15,15,10,5,False,False,False,False,False,True,68869e6
1873,42,16,16,11,5,False,False,False,False,False,True,68869e6
1874,42,18,18,12,6,False,False,False,False,False,True,68869e6
1875,42,19,19,13,6,False,False,False,False,False,True,68869e6
1876,42,21,21,14,7,False,False,False,False,False,True,68869e6
1877,42,22,22,15,7,False,False,False,False,False,True,68869e6
1878,42,15,15,10,5,False,False,False,False,False,True,68869e6
1879,42,16,16,11,5,False,False,False,False,False,True,68869e6
1880,42,18,18,12,6,False,False,False,False,False,True,68869e6
1881,42,19,19,13,6,False,False,False,False,False,True,68869e6
1882,42,21,21,14,7,False,False,False,False,False,True,68869e6
1883,42,22,22,15,7,False,False,False,False,False,True,68869e6
1884,42,15,15,10,5,False,False,False,False,False,True,68869e6
1885,42,16,16,11,5,False,False,False,False,False,True,68869e6
1886,42,18,18,12,6,False,False,False,False,False,True,68869e6
1887,42,19,19,13,6,False,False,False,False,False,True,68869e6
